###    1  2  3  4  5  6  7  8  9 10   11 12 13 14 15 16 17 18 19 20   21 22 23 24 25 26 27 28 29 30   31 32 33 34 35 36 37 38 39 40   
###   41 42 43 44 45 46 47 48 49 50   51 52 53 54 55 56 57 58 59 60   61 62 63 64 65 66 67 68 69 70   71 72 73 74 75 76 77 78 79 80   
 10a   0  0  8  6  9  9  9 11  8  7    9 10  9  7 10  9  7  8 10  9    9  9 10 10  9  7 10 10  9  9   11  9  8  9 11  7  8 10  9  8   
 10b   9  9  7 10  8  9  9 10  8  9    8  9  7  9  8  8  7  9  8  7    8  8  6  9  7  8 10  9  8 10    9  8  8  9  7 10  0  0  0  0   
 11a   0  0  9  7 10 10  8  9 11 10    9  9  9  8  8 11  8 10 10  7    9  9  8  8  9  9  8  7 11  7    9  7 11  9  9  8 10 10  9 10   
 11b   8 10  9 11  9 10  9 10  9  9   12  8 10 10  7 11  9 10  7 10    7  8  7  8  9 10  9  7  8  7    8  9  8  9  7  7  0  0  0  0   
 12a   0  0  9  9  8 10  9  8 10 10    8  9  8  7  8 10 11 11  8  9    8 10 10  8 11 10  8  9 10  7    8  9  9  8  7  8  8 10  8  9   
 12b   8 10 10 12 10  8  9 10  7  8    8  6 10 10  8  8  9  8 10  8    8  9  9  9  9  8  8 10  9 10    7  8  8  9 10  7  0  0  0  0   
 13a   0  0 10 10  9 11  7  7 10  6   10 10  9  6 11  9  9  9 11  8   11  8  8 10  8  8  8  6  9  9    9  9  9 10  7 10 10  9 12  8   
 13b   9  9  8  9  9  9  8  9  8  9    7  8  9  7  8  9  8  8  7  9    7 10  7  9 10  7  8  8 10  9    7  9  8  7  9  6  0  0  0  0   
 14a   0  0  8 11  8  6 10  7  9  6   10  8  7  7 10  9  8  8  8  9    9  8  8  8 10  9  9  8 10  7    8  9  7 11  9  7  9 11 12  9   
 14b   8  8  9 10  8  7 11  6  8  8    9  9  9  8  7  9 10  7  8  7    8  8 10 11 10  8  8  7  8  8    8  8  7  9  8  7  0  0  0  0   
 15a   0  0  9 10  9 10  7  9  7  8    9  9  8  8  8  7  8  9  8  8   10  8  9  9  7  9  8  8  9  8   11 12  9  8  8  9 11  9  6 10   
 15b  11 10  9  9  8 11  8  9  8  9    8 10  9 11  9  8  9 10  9  8    7  7  7  9  9 10  7  8  7  9    9 10  8  9  8  7  0  0  0  0   
 16a   0  0  8  8 11  9 10  9  8  8    8  7  9  9  8 10  9  8  8  9    9  8  7  8  9  9  9  6 10 10    9  8 11  8  5  6 10  7  7  9   
 16b   9 11 10  9  8  9  9  9  7  9    9  8  8  8  9  8 10  9  8  7    9  9 11  8 10 10  9  9  9  7    9  9 11  8  7  9  0  0  0  0   
 17a   0  0 11 11  7  7  9  8 11  9   10  9  8  6  8 10 10 10  9  9   13  9  9  9  9  9  8  6  8  9    9  9  7  9  9  8 10  9 10  8   
 17b  11 11 10  9  8  9  7 11 11 10    9  9  7  6  9  8  8  8 10  8   11  9  8  9  7  7  7  8  9  9    7  7  7  9  7 10  0  0  0  0   
 18a   0  0  9 11 11  9  9  7 11  8   10  7  9  8  9 10  9  7  9  9   11  9 10  8  8  8  8 10  7  8    8  7  8 10  9  7  9 10  9 10   
 18b   8 10 11 11  8 11  7 11  8  7    8  9  9  9  8  7 13  9  9  9    8 10  9  8  9  9  8  8  6  8   10 11  6  6  8 13  0  0  0  0   
 19a   0  0  8  7  8 10  8  8  9  7   10  9  8  7  9  8 10  8  9  8    9  9  8 11  9 10  9  8 10 12    8  9  9  8  8  9  9 10  8  8   
 19b  13 10  9  8  9  8 10  8  8  9    8  9  9 11  7  9 10  8 10 10   10 11  8  7 10  9 11  9  9  8    9 12  7  8 10  8  0  0  0  0   
 20a   0  0  8  7  9  8  9 10  8  9   10  8 10  6  9  8 11 10  7  7    9  9  7 10  8  9  8  8 10 10   10  6  8 11  8 10  9  8  8  9   
 20b  10 12 10  9 10  5  9  8  8  8    8 10  8  8  8 11  8  7  9 10    7  8 10 10  9  6 10  6  9 10    9  7  8  7  8  8  0  0  0  0   
 21a   0  0  9  9 10  8  8 10 12 11    9  8 11  8 10 10  8 10  8 10    7 10  8  9 10  8 10  9 10  9   10  9 10 11 11  8  8 10 10  9   
 21b   9  9  9  9  7  8 11 11 10  8   10  9 11  9  7  9  7  7  8 10    9  7  8  6  9 10  8  8  9  8    7  8  8  8  8 10  0  0  0  0   
 22a   0  0  9  8  0 10  9  9  9  9    9  9  8  9  9  9  9  8  9  8   10  9 10  8 10 11  9  9  9 10    8  9  9 12  8  8 11 10  7  8   
 22b   9  8  8  6  9  8 11  9  7  9    7  9  8  9  8  8  9 10  7  8    7 10  9  9  7  7  7  8  7  9    7  8 10 10  7 10  0  0  0  0   
 23a   0  0  7  9  8  9 10  8  8  8    7  8  8  7  7  9  8  6 10  8    8 10  9  7  8  8  7 10 14  9    9  7 10 12 10  9 10  9  9  8   
 23b   9  9  9  8  8 14  8  7  8 10    9  9 10 10  8  7 10  9  9  8    9  8  9  9  9  9  9  9  9  8    8  8  9  9  8  8  0  0  0  0   
 24a   0  0  9  8  9 10  8  9  9  9    8  8  7  8  9  9  8 10 10  6    9  9  7 10 10  9 10 11 10 11   10  7  8  8  9 11  9  9 10 10   
 24b   9  8 10  9  8 11 11  9  8  9    7  7  8 10  8  7  9  8  7  8    9  8 10  9  9  8  9  9  6 10    8 10  8  9  7  9  0  0  0  0   
 25a   0  0  8  8 10  9  8 10  8  9    8  6  9  8  8  9 10  9  9  9    7  9  7  9  7  8  7  8  9  9    9  9 10 11  7 10  9  9 11  9   
 25b   9 10 10  8  7  9 10  8 10  7    9  9  9  8  9  6  8 11  7 11    9 11  8  9  6  9  9  9  7  6    6  8 10  9 11  8  0  0  0  0   
 26a   0  0  8  9  7  7  8  7  9  9   10  8  7  6 11  8  8  9  8  8    8  9  8  8 11 10  8  9  9  8   11  9  9  9  9  8 10 11 11  9   
 26b   8  9  8 10  9 10 10 10 10  8    9  8 12  8  8  9  9  9  8 11    9  8  8  9 10  9  9  9  7 10   11  9 11  7 12  7  0  0  0  0   
 27a   0  0  9  8 11  8  7  9  5 10    8 11  8  7 10 10 10  8  7  9    8 10  9 11 10 11  9  8  7 10    8  9  8  9  9  9  8 10 11 10   
 27b  10 11  8  9  8  6  9  8 12  9   10  7 10  9  9  9  8 10  8  8    8  7  9 10  9  7  9 11  8  7   10  9  6  8  7  8  0  0  0  0   
 28a   0  0  7  7  9  9  9 11 10  9    9  8  8 11  7  8  7  9 10 10   10  8  9  8 10  8  7  8 10  7    8 10 10  8  9  9  8  8 10  9   
 28b  10  9  8  8  8  9  9 12  9  6    8  6 11  8  9  8  8 10  7  8    7  7  8 10  9 12 11 11  8  7    8  9  8  9  8  9  0  0  0  0   
 29a   0  0  8  8 10 11 10 10  8  7    8  8  9  7  8 10  8  9  8  9   10 10  7  8  8 10  9  8  9 10    8  7  8 10 11  8 10 10  8  8   
 29b  10  9 10  9  8  8  9  9  9 10    9  9  9 10 13  7  8  8  9  8    9  9 10  8  8  9  7  7  7  8    9  8 11  7 10  7  0  0  0  0   
 30a   0  0 10  9  9  9  8  8  9  8    8  7  7  6  8 10  8  9  9  9   10 10  6  8  8  8 11  9  9  7    7  8  9 12  9  8  8  9 10 12   
 30b   9  8  9 10  8  9  8  9 11  9   10  8  9  9  8  7 11 10 12  7    7  9 10 10  9  7  8  9  8  8    8  8 13  9  7 10  0  0  0  0   
 31a   0  0  9  8 11 14 10  8  9  8    9  7  7  8  7 10  9  9  9  9    9  8  8 11 10 12 10  7 11  9    9  9  8 10  8  8  8 10  8  8   
 31b  12  9  9 11  9  8  8  8 10  9    6  9 10 10 10  8  8  8 10  9    9  6  9 10  7  8 10  9  9  8    9  9  7  8 10  9  0  0  0  0   
 32a   0  0 10  7 10  9  8  8 11 12    9  9  8  8  7  6  8 10  8  9   12  7  7  9  9  7 10 10  9  8    6  8  9  9  9 11  8 10  7  8   
 32b  10  8  9 12  9  9 11  8  9  5    6 10  9 11  9  9  7  9  8 10    8  8 10 10  7  8  9  8  9  9    8  8  8  8 11  9  0  0  0  0   
 33a   0  0  9  8 10  8 10 11  9  9    9  8  7  8  8 10  8 10 11 10    8  8  7  8 12  9  6  6  8 10    8  7  7 11  8  8  9 10 10  7   
 33b   9 13  9  8  8  9  9  9  7  9    9  8 10 10 12  9  9 10  9  9    8  9 10  8  7  9  7  9  8  8   10  7  9  8  9  7  0  0  0  0   
 34a   0  0  9  8 11 10  9 10 11  9    9 10 10 11  8 10  9  8 10 10    9 11  7 10  9  8  8 10  8 10    9  9 10  9  8 10 11 10 10  9   
 34b   9  8  9 11  9  9 10  9 10 10    9 11 11  8  8  8 11  9  0 10   10 11  8  8  8 11  8  9 10  8    8  8  8  9  7  9  0  0  0  0   
 35a   0  0  8  7 11  9  8 12  9  9   10 10  8 10  9  8 10 10 10  9    9 11  8  8  8  9 10  9  8  9   10  9  9  9  9  7 10  9  8  8   
 35b   8  9 10  9 11  9 10  8  9  9    8 10  9  8  9 10  8  7 10 10    8 10  7  7  9  8  7  8  9  8    8  8  8  8  8  9  0  0  0  0   
 36a   0  0  9 14  9 10  8  9  9  9    8 10  8  9  9  8  7 10  9  7   11  7  8  8  7  9 12  6  9 10    6  8  9 12 11  8  9  9  8  9   
 36b   8  9 11 10 10 10  8  8  9  8    7  9  9 10 11 10  8  9  8  8    9  9  8  9  8  9  8 11  9  8    8  9  9  8 11  9  0  0  0  0   
 37a   0  0  7  6  9 10 10 10 10  9   12 10 13 11  8  8 10  7  7  8    8 11 10 10  9  8 10  8  8  9    6  8  8 10 10  9  8 10  8  8   
 37b  12  9 10  8  8  8  7  8 10  7    9  9  8  7  8 11  8  8 10  9    8 10  9  8  7  9  8  6  8  9   10  7  8  7  9 10  0  0  0  0   
 38a   0  0  8 10  8  8  9 12  7  7    9  8  7  8  9 10  9  8  9  7    6  8  6  7  7  8  8 12 10  8    8  8  8  9 10  7  9 11  8 11   
 38b   9 12  9  9  9 12  7  8  7  7    9 10  8 10  9 10  8 11  9  8    9 10  8  8  9 10  8  8  7  9    7  8  7  8 11 10  0  0  0  0   
 39a   0  0 10  8 12  6  9 14  9  8    9  9  9  7  8 10  9  9  8  8    7  9  9  9 12 10  8  9 10  8    8  9  9 10  8  8  9  8 10  9   
 39b   9  8  8  9  9  8  8 11 10  7    8 10  9 11  8  7  9  9  7  8    9  7  7  8  7  8 11  8  8  7    9  8  7 13 10  9  0  0  0  0   
 40a   0  0  9 10  8 10 10 10 10  8    9  9  9  9  8  8  9  9 11  9    8 10  7  8 10 10  9  8  8 10   10  9 11 12  9 10 10 11  8  9   
 40b   8  9 10 10  9  9  8 11 10 10    9  8 10  9  8  9  8  9  8  7    9 11  8  6  9  7  8 10  9 11    7  9 10  9  7  9  0  0  0  0   
 41a   0  0  7  9  9 11  9  9 12  9    7  8 10  7  8  7 10  8  8  7    9 12  7 10  9  9  7  8  9  8    8 10  7  8 11  8 10  7 10 11   
 41b   7  9  9  6  7  8 10  9  7 10    8  8  8 10  8  8  9  9  8  9    9  8 10  8  8  9  8  8  9  8   11  8  9  8  7  6  0  0  0  0   
 42a   0  0  9  8  9 10  9  8 10 10   10 10  8  9 10  8  8  8  9  9   10  8  7  9  9  9 10  9  8  7    8  9 10  8  9  8 14 11  9  8   
 42b   7 11  9 10 10 11  8 10  7  7    8  9  8  9 10 10  8 10  8  7    7  8  9  7 10 11  8 10 10  9    8  8 11  8 10 12  0  0  0  0   
 43a   0  0  8  9  9  9 10  9  7 12    8  8  7  8  8  7  9 10  8  8   10 10 10  7 10  9  9  8  9 11    8  7  9 11  8 10 11  7  8  8   
 43b  10  8  9  8  8 12 10 10 11 10    9  6  9  8  7  7  9  8  8  8    8  8 11  7  7  9  7 10  9  8    8  8  8  7  8  9  0  0  0  0   
 44a   0  0 10  8  9  9  9 11 11  7    9  7  7  9 10  8 11 10  8  8    8 10  9 11  7  9 10  8  8  9    7  9 10  9  8 11  9  8  8 11   
 44b  11 11  9 12 10  9  8  9  9  8    8  7 11 10  9  9  8  8  9 10    9  7 10  6  7 10  7 10 10  9    9  7  8  8 10  9  0  0  0  0   
 45a   0  0 10 10  9  8  8 10 11 10    8  9 10  7 10 10  9  9  8  9    8 11  8 11 10 11  8  8 10  8    8 10  9 10  9  8 11  9 10  8   
 45b  11  8  7 12  8  9  9  9 12 10   11  7  7  8 10 10  9  9  9 10    7  9  9  9  8  8  6  8  9  9   12  8  9  8  9 10  0  0  0  0   
 46a   0  0  8  9  8  8  9  8  9  8    9 10 11  8 10  8  9  8  9  8    5  9  8 10  7  9  8  9 10  9   10  9  8 12 11  8  8 10 10  8   
 46b   9 10 10  9  8  8  7  9  9 10    9  8 11  9  9 10 10 10  9  8    7  8  8  9  9  9  7  8 10  9    9  8  9  9  8  7  0  0  0  0   
 47a   0  0  9  9 11 10  8  9  9  9   11 11  9 11 10 11  8  8  9 10    9  9  9  8  8 10 11  9  8  8    7 10  9 10  9  9 10 13  8  9   
 47b  11  9  8  8  8  8  8  8  9  7    7  9 11  8  9  9 10 10  6  6    8  7 10  7  7  8 11  6  8  9   10 11  8  8  9  8  0  0  0  0   
 48a   0  0  9  7  9  9  9  8  8  9   10  9  6  8  8  8  9 11  7 10    9  8  7  8  9  8 12 10 10  8   10  8  9  9 10  7  7 10 10  9   
 48b   8  9 14 12  7  9  8  9  7  9   12  9  9  9  9 10 12  8 12  8    8  8 11  8  7 12  8 10 11  9   11 10  9  9  9  8  0  0  0  0   
 49a   0  0 11  9  9  8  7 12 10 11   10  8  8  9  9 10 10  9 11 12    8  8  9  9  8  9  6  9 11  8   11 13  9  8  9  8  9  8  8 10   
 49b   6  8 10 12  7 10  8  7 10  8    7  8  8  9  7 11  8  9  8 11    8  7  9  7  8 10  8 10  7  7    8 10  9  7  8  9  0  0  0  0   
 50a   0  0  9  8  8  9 11 11  7  7    9  9  8  8  8  8  9  8  9  6    9 10  7  9  9  9 10  6  9  7    7  9  9 10  9  9  8 11  9  8   
 50b   9  8  9 10 11  9  7  9  7  9    8  7  6  9  9  9  9  9 10 11   10 11  7  7  7  8  7  9  8  8   10  7  9  8  7  7  0  0  0  0   
 51a   0  0  9  9 11  8  9  8  8  8    8  8  7  7  8 10  8  9 11  9   11 10  7  9 11 10  8  7  7  9    9  9  8  8  8  9 13  9  8  9   
 51b   9  9 10 10  8  9  9  9  8  7   10  8 11  8 10  8 10  8  8 10    9  9  9  8  8  8  9 10 10  9    8 11 10 13  8 10  0  0  0  0   
 52a   0  0  7  8  8 10  9 10 10  7    7  9  9  8 10  8 11  7  7  8    9  9  8 10 11  8  8 10  9  9    6 10 11  9  9 11  9  8  7  8   
 52b  11 11 10 11  9 10  9  9  9  8    6  9  8 10  8  8  9  8  7  9    7  9  9  8  9 10 11  7  7  9   11 10  8 11  6  9  0  0  0  0   
 53a   0  0  9  8  9  9  9 10  9  8    8  8  8  9 10  9  9 12 10  7    9  9  8  9 10  7  8  8  9 11   10  9 10  9  9  8  9 11 11  9   
 53b  11  9 10 11 10 12  7  8  8  8    7  8  7  9  9  8  9  9  9 10   10  9  8 10 10  8  7  8  8  9    7  7  8  7  8  7  0  0  0  0   
 54a   0  0  9  9 10 10  7  8  8 10   11  8  7  7  8  9  8  8  6  9   10 12  9 12  8  9  7  8  9 10   10  7  9  8 11  7 10  9  7 12   
 54b   8  8  9 10 10  7  8 11 11 10   10 11  9  9  8 11  8  8  9  7   10  9 10  8  8 10  9  8 10  7    9  9  9  8 10  8  0  0  0  0   
 55a   0  0  9  7  8 11  8  8 11  9   10 10  7  8 10 11 11 10  7  9    9  7  9  8  9  8  7  8  8  8   10  8  8  9 10  8 11  9  7  8   
 55b   9  8  8  9  8 10  9  8  8  7    9  8  9  9  8 12  9  7  8 10    7  7  9  9  8  8  9  8  8  7    9  8  9  8  8  8  0  0  0  0   
 56a   0  0  9  7  9 10 10  9  8  7   10 11  8  7  8  8  9  7 10  9    9  7  8  7  7 10  8  9 10 10    7  8 11 10  9 11  9 11 10 10   
 56b   9 10 10  9  8  8  8  7 11  8    8  8 11  9  8  7 11 11  9 10    8  8 10  9 10 10  9  8  9  9    9  9  7 10  8  8  0  0  0  0   
 57a   0  0  8 12 10  8  8 10  9  9    8  7  8  9  7  9  9 11  7 10   11 11 10  9 10  9  9  7  9 10    7  7  9  9  8  9 10 10  8  9   
 57b   9  9  9  8  0  8  9  7  9  7    8  9  9  9  9  8 10  8  8  9    6  8 11  8 13  8  7  7 11  9    7  8  9  8  9  8  0  0  0  0   
 58a   0  0 10 10  9 12  9  9  9 12   10 10 11  9  8  9 10 10  8  7   10 10  9  8 10  8  8  8  7  8   10 12  8 10 13 11  9 10  9 10   
 58b   9 10 10  8  9  9  8  9 11  9    9  7  9  8  9  9  7  9  9 10    9 10 10 10  8  8 11  8  7  7    9  8  7  8  9  8  0  0  0  0   
 59a   0  0  7  9  9 11  8 10  9  9   10  8  6 10  8  9  8  6  9  9    7  9  7 10 11  8  6 10  9 10    9  8  9  8  9  7  8  9  9 10   
 59b   8  9  8  9  9  9 11  9 10  9    6  9 10  7  7  8  7  8  9  9   10  8  9  7  7 10  9  7  8  8    7  9  7  7  8  9  0  0  0  0   
 60a   0  0  8 11 10 12  8  8  9 10    9  8  7  7  9  9  9  9 10  9   10  9 10  9  8 11  7 10  9  9    9  7 10  9 10  8 11 10 10 10   
 60b  10 10  8  9  8 10  8  9  9  7    8  9 10  8 10  9 10 12 11  9    8  9  9 10  7 11 10  8  8 10    9 10 11 10  9  8  0  0  0  0   
 61a   0  0 11 11  9  9  7 10  8  8    8  8  9 11  9  9  9 11 10  8    8  7  5 10 11 11 10  9  9 11    9  7 10  8  9  9 11 10  9 10   
 61b  11 10 11  9  9  8 11  8  7  8   10  8  8 10  9  9 10  9 10  9    8  9 10  8  9  7  9  8  8  8    9  9  8  7  8  6  0  0  0  0   
 62a   0  0  9 10  9 11  9  9  9 10    8  9  7  9  8  9  9 10  9  7   10 10  9  8  9  6  7 11 10  9    8 13 10  7  8  7  9  8  8 14   
 62b   7  7  8 10  7  6 10  8  8  9    8  9  8  9  9  8  8  9 10  9    9  9  6  8  9  9 10  9  7  7    9  7  9  9 10  9  0  0  0  0   
 63a   0  0 10 12  8  9  9  7  8  8    8  7  8  7  9  8 10 10  7  7   10  7  9  7  9 10  9  5  8 11    8  8 11  8  6  9  8  9  8 11   
 63b  11 10  9  7 10 10  8  6 12  8   11  8  9  9  8  7  9  8  8  8    9  9 10  7  8  9  8  8  8  9    8 10  8  8  8 10  0  0  0  0   
 64a   0  0  7  9  7  8  9  7  8 10    8  8  9  9 11  9  9 10  9  8   10  7  9  9 12  7 10 10  9 10    8  7 10  9 10  8 10  9 11 10   
 64b  10 11  8  8  8  9 12  6  8 12    7  8  8  8  8 10  8  7  8  9    8 10  9 11 10  9  8  8  9 10    9  9  9  7  8  9  0  0  0  0   
 65a   0  0  7  8  9 11  9  7  9  9   11 11  9  7  9  8 10 12  7  9   10  8  8 10 12 10  8  7  9 10    9  8  8  9 10  9  8  9 10  9   
 65b  10  8 10  9  8 12  8  7  9  9    8  8  9  9  8  8 10  8  8  8    9  9 10 11  8 13 10 10  8  7   10 10  8  8  7  9  0  0  0  0   
 66a   0  0  7 10  9  9 11  7 10 12   10  6  6  7  8  8  8  9 10  7    9  9  7  8  9 10  8  8 11  9    9  7  9  8  7  8  7 10 12  9   
 66b  12  9  9  8  9  9 10  7  9  8    8  7  8  7  9  9  8 10  8  8    7  8  9  7  8 10  8  7  9  9   11 11  8  9  8  8  0  0  0  0   
 67a   0  0 10  9  8  7 10  8  8 11   10  8  7  9  8  7  8  9 10  9    9  7  7 10  8 10  8  9 10 10   11  8  8 11 10  7  7 10 10  9   
 67b   8  9 11  8 11 10 13  8  8  8   10  7  9  9  9 11 10 10 10  8   10  8  9 10  9 10  9  8 10  8    8  8  8  7  8  8  0  0  0  0   
 68a   0  0  7 10  8 10  8  9 10 11    8 10  8  7 10  7 11  7  8  9    9  9  9  8  9 10  6  8  9 10   10  8  9 10  9  7 10 10  7 10   
 68b  10 10 10 13  9  8 10  8  9  7    9  7  9 10 10  6  9  9 11  9    6  7  9 11  9  8  9  9  8  9   10  8  8  9  8  7  0  0  0  0   
 69a   0  0  9  9  9  9  9 10 10  8   10  9  8  9 10  8 10 10  8 10    9 10  8  6 11  8  7 10  8  8    8  7 10  9  9  8  9 10  9  9   
 69b   9 10 11 10 10  8  9  9  9 10   10  9 10 10  9  9  7 10  8  7    8  9  9  9  9 10  9 11  8  8    8  8  9  8 10  6  0  0  0  0   
 70a   0  0  9  7  9 10 10 14 11 10    7  8  9 10  7 10 10 10  8  9   10  8  8 11  8 10 10  8  9  8    8  9  9  9  8  9  8  9 10  8   
 70b   6 10  7 11  8 10  8  9 12 10    8  7 11 11  9 10  8  9 10  9   11  9 10  8  9  9 10  7  7  8    8 10  9  8  8  9  0  0  0  0   
 71a   0  0  8  9  9  7  9 10  9  9    8  9  8  8  9 10 12  9  9 12   11  8 10  9  9  9  8  8  9 10    9  8  9 10  8  7 10 11  9  8   
 71b  13  9 14  8  9 10 11 10  9  8    6  7  9 12 10  9  9  7  9  8    9 10  8  8  8  8 11  8  9 11    7  8  9  8 11  8  0  0  0  0   
 72a   0  0  8  8 10  8  9  9  7  8   11  9  9  7  9  9  8  7 11 11    9 11  9  6  9 11  8  9  9 10   11  8  9  9  8  9 10 12 10 11   
 72b   9 10  9  9 11  9 10  8  8 10   14  9 13  9 11  8  9 10 10  8    8  8  8  8  8  9  8 10 10 10   10  8  8 10  8  8  0  0  0  0   
 73a   0  0  8  8 10 10 11  8 10  8   10 10  8  8  8  6  9 12  9  9   10  9  8  8  9  9 13  9  8 10    7  9  7  9  7 12 10  9 10  8   
 73b   9  8 10  9  8  9 13 10 10  8    8  8 10 11  8  7  9 10  8  8   10 10 11 11  9  9  8  8  8  9   10  7  8  8  7  7  0  0  0  0   
 74a   0  0  9  9  8  8 11  8  9  9    8  8  7  6  9  7 14  8  8  9    8 11  8 11 11 11  6  7  9  8   10  8 12  9 10  8  9 10 10  9   
 74b   9  9 10  9 10 10 11  8  7  9   10  8  8  8  8 10  9  8  7 10    8  8  9  8 10  8 10 10  8  9   11  8  9  8 10  9  0  0  0  0   
 75a   0  0  7  7  9  9 11  7  7  9   10 10  8 10  8 11 12  7  9  8   11  7 10 11 10 10  7 12  9  9   10  8 11 10  8  8  7  8  8  9   
 75b   8 11  7 11  9  8 10 11  9  8    7  9  9  8  9  8  9  7  8  9    9  8  9  8  9  9  9 10 10  8    9  7  8  9  9  9  0  0  0  0   
 76a   0  0  8  8  8  9 10  9 13 10    7 10  9  8  8 12  7  9 10 10   11  9 10 13  9 10  9  7 10  9    7  9 11  9 10  8 11  9 10  9   
 76b  11  7  9 10  7 10  8  9  7  8   10  9  9  8  9 10  9  8 10 10   10  9  8  9 11  9  8  8  8  8   10  8  8  9  9  8  0  0  0  0   
 77a   0  0  8 12  7 11  7  9 11 12    9 10  9 10  8 10 10  9  7  8    9  8  7  9  8  9 10 10 10  8    9  8  8  9 10  9 11 11  9 10   
 77b  12  9  9  9  8  6 12  9  8  8    8  7  9  6 10  9  9 10  7  8    8  9  8  9  8  8  8  8 12  7    7 10  8  9  8 11  0  0  0  0   
 78a   0  0 10  9  9  8 10  9  7  9    9  9  9  8  9 10 10  8  9  9   13  9  8  7  8  9  7  8  9  9   10  8  9  9  8  8 10 10  7 12   
 78b   8 10  9  9  9 10  8  8 10 10    7  8  9  8  8  9  9  9  6 10    7  9  9  7  7 10  9 10  9  8    9  7  8  8  7 10  0  0  0  0   
 79a   0  0  9  9 10 10  8 10 10 11   10 11  7  9 10  8 10 10  9 11    8 10 11  9  9 10  9  9  9 10    9  9  8  9  9 10 10 10 10  9   
 79b   9 11 11 11 11  8 10  6  9  8   11  9  7  9  8  8  8  9  8  8    9  9  8 10  9 10  7  9 10  9    8 10  8  9  9 10  0  0  0  0   
 80a   0  0  8  8  6  9 11  9  9  8    8  9 10  7  8  9 10 11 11  7   11  9  9 11  8  9  7  7 10  9    7  9  9  9  7  9  9 11  8  6   
 80b   9 10 12  9  9  9  7  9  9  9    8  9  8  8  7 11  7  8  9  9   11 10 10  7  9  8  8  9  8  7    9  7  7  7  9 10  0  0  0  0   
